avg_running_balance_past30d,bank_risk,rb_at_deposit,completed_past30d_vs_current_amount_score,past30d_returned_ach,card_txn_count_past30d,returned_past30d_avg_ach_amount,stddev_running_balance_past30d,ach_c_avg_past30d,od_count_past30d,ach_c_count_past10by30d,amount,ach_c_median_past30d,card_txn_avg_past30d,past30d_avg_ach_amount,debit_txn_count_past10by30d,ach_c_std_past30d,card_txn_median_past10by30d,card_txn_median_past30d,ach_c_median_past10by30d,debit_by_credit_past_30d,rejected_past30d_avg_ach_amount,ein_ssn
452.71,2,452.71,,0,0,0.0,5.852823504460256e-06,,0.0,,1250.0,,,0.0,,,,,,0.0,0.0,0.0
2887.5966666666664,2,7510.91,0.9998000399920016,0,2,0.0,890.9242522596231,1666.6666666666667,0.0,1.0,5000.0,5000.0,155.56666666666666,5000.0,0.0,,,233.35,1.0,2.0,0.0,0.0
424.64833333333337,1,2.8,0.7288503253796095,0,29,0.0,761.0351285701706,143.88021276595745,0.0,0.333333,576.0,1000.0,91.6872340425532,789.2857142857143,0.135135,503.4864742252544,0.2268331990330378,12.41,0.05,3.7,0.0,0.0
631.2426666666668,1,451.01,0.7993605115907274,0,15,0.0,753.241852669734,68.16312500000001,0.0,0.5,1000.0,0.24,34.9646875,1250.0,0.833333,511.58509507914994,1.0,32.0,0.5000000000000001,3.0,0.0,0.0
1482.9203333333332,2,1503.59,0.8123476848090982,0,12,0.0,825.9189077355338,66.67,0.0,0.0,1000.0,575.045,41.72555555555555,1233.3333333333333,0.333333,693.9875131921804,1.03,100.0,,5.0,1250.0,1.0
,1,,,0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
168.64233333333334,1,680.61,0.746268656716418,0,2,0.0,232.8827370259819,133.33333333333334,0.0,1.0,150.0,200.0,22.398333333333337,200.0,1.0,57.735026918962575,1.0,67.19500000000001,1.0,0.5,0.0,0.0
40.977,1,-27.0,,0,6,0.0,84.11732316358442,341.45714285714286,0.0,0.5,1.0,1215.0,26.870952380952385,0.0,0.533333,621.7315015342231,0.8584502411223147,91.24,1.1851851851851851,2.5,0.0,0.0
4662.928666666668,1,3833.56,1.1167793869327878,0,10,0.0,1076.0714404393366,228.0483333333333,0.0,0.0,1250.0,1250.0,67.955,1118.29,0.421052,234.181718159211,0.9606484507778794,152.98000000000002,,3.8,0.0,0.0
5.030333333333333,3,0.03,,0,5,0.0,6.952787822574995,3.543333333333333,0.0,1.0,9.0,21.26,7.55,0.0,0.4,,1.6829652996845426,6.34,1.0,5.0,0.0,0.0
3255.177,1,856.93,0.856898029134533,0,57,0.0,2141.175474347178,133.84573770491804,0.0,0.230769,3000.0,780.08,45.45745901639344,3500.0,0.350515,1364.1246199758873,0.6701251646903821,30.36,0.8769356989026766,3.88,0.0,0.0
10249.105666666666,1,13623.51,,0,189,0.0,8217.805588499295,4.586710526315789,4.0,0.0,300.0,1045.77,112.85447368421052,0.0,0.588785,,0.8292,50.0,,15.285714,0.0,0.0
,3,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
321.735652173913,1,593.54,1.0101010101010102,0,11,0.0,165.67289515587046,91.66666666666669,0.0,0.25,400.0,300.0,52.09733333333333,429.1666666666667,0.454545,180.710403685012,0.8066382460414128,32.84,1.9166666666666667,2.75,600.0,0.0
563.4836666666666,2,577.05,0.9287925696594428,0,4,0.0,84.60494073301425,45.71428571428572,0.0,0.333333,100.0,100.0,37.27857142857143,106.66666666666669,0.25,11.547005383792516,0.4615088529638183,25.98,1.0,1.333333,0.0,0.0
984.8333333333334,1,1330.0,1.7864077669902914,0,1,0.0,273.6707162257961,164.0,0.0,0.25,368.0,210.0,15.0,205.0,0.0,85.44003745317531,,75.0,0.8571428571428571,0.25,0.0,0.0
143.7893333333333,2,38.12,,0,4,0.0,20.26706908251426,0.0,0.0,0.0,250.0,,28.02,0.0,0.75,,1.3250273224043716,22.875,,0.0,0.0,0.0
810.0,2,940.0,1.3297872340425532,0,0,0.0,510.0033806514052,300.0,0.0,0.25,500.0,350.0,0.0,375.0,0.0,95.7427107756338,,,0.8571428571428571,0.25,0.0,0.0
9258.623666666668,2,4658.14,1.0711990287795472,0,9,0.0,5223.171788238598,840.3823529411765,0.0,0.25,5000.0,4500.0,63.40529411764705,4666.666666666667,0.5,2240.24267193683,1.7663571127057829,47.38,0.0636666666666666,2.4,0.0,0.0
147.35,1,78.5,,0,1,0.0,61.2368423587383,0.0,0.0,,200.0,,121.5,0.0,,,,121.5,,0.0,0.0,0.0
2147.97,1,1978.9,,0,0,0.0,226.00010398227784,0.0,0.0,,1250.0,,0.0,0.0,,,,,,0.0,0.0,0.0
7.175,1,2.18,,0,1,0.0,5.080390800878921,0.0,0.0,,75.0,,9.99,0.0,,,,9.99,,0.0,0.0,0.0
25.17933333333333,1,37.87,,0,3,0.0,16.354080147512555,10.172,0.0,0.333333,11.72,18.85,2.1100000000000003,0.0,0.25,6.921545106886664,1.0,4.24,0.8127320954907161,0.666666,0.0,1.0
822.3333333333334,1,7790.0,0.9992006394884092,0,0,0.0,1344.8155451862954,1041.6666666666667,0.0,1.0,1250.0,1250.0,0.0,1250.0,0.0,0.0,,,1.0,0.0,0.0,0.0
476.7513333333334,2,622.83,1.4150943396226414,0,6,0.0,101.35163747493456,47.98333333333333,0.0,0.5,150.0,75.0,19.78333333333333,112.5,0.166666,42.890636118699234,0.9342347879532884,40.675,1.0,1.0,150.0,0.0
104.0,3,140.0,4.225352112676056,0,0,0.0,56.41948151779527,70.0,0.0,,300.0,70.0,0.0,70.0,,70.71067811865476,,,,0.0,0.0,0.0
483.3333333333333,1,600.0,0.998003992015968,0,0,0.0,215.09153357603816,300.0,0.0,,500.0,300.0,0.0,500.0,,282.842712474619,,,,0.0,0.0,0.0
9330.198,2,4658.14,0.5661965901915387,0,9,0.0,5141.5927561686085,840.3823529411765,0.0,0.25,2690.0,4500.0,63.40529411764705,4750.0,0.5,2240.24267193683,1.7663571127057829,47.38,0.0636666666666666,2.4,0.0,0.0
269.90333333333336,3,245.79,,0,2,0.0,12.876033157966445,0.0,0.0,0.0,80.0,,17.2,0.0,0.5,,0.8953488372093024,17.2,,0.0,0.0,0.0
222.22566666666663,1,1386.99,0.2398081534772182,0,19,0.0,224.18430230017464,65.24571428571429,0.0,0.5,300.0,685.08,11.103333333333332,1250.0,0.210526,798.9175256558087,4.636591478696742,3.99,1.824604425760495,9.5,0.0,0.0
447.1956666666667,1,804.74,1.8243243243243243,0,3,0.0,242.7299647143505,107.83333333333331,0.0,0.5,270.0,323.5,15.063333333333333,147.0,0.0,249.60869375885127,,30.0,0.4544049459041731,2.0,0.0,0.0
,1,,,0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
1268.328,1,1879.8,2.549676191123727,0,69,0.0,872.3688322643168,58.74117647058824,0.0,0.354838,1250.0,88.0,19.672843137254905,534.19375,0.549295,300.3145311831996,0.965484180249281,10.43,0.8804545454545455,2.290322,669.0,0.0
15.045,1,11.05,,0,1,0.0,12.18988663634312,0.0,0.0,,174.81,,39.95,0.0,,,,39.95,,0.0,0.0,0.0
102.38066666666668,1,59.79,1.2376237623762376,0,6,0.0,83.03963698069165,33.333333333333336,0.0,0.666666,125.0,100.0,47.81111111111111,100.0,0.166666,50.0,6.517787587639575,38.51,0.75,2.0,0.0,0.0
3482.6666666666665,2,3935.0,0.3996802557953637,0,1,0.0,608.9784172232036,833.3333333333334,0.0,0.0,500.0,1250.0,21.666666666666668,1250.0,1.0,0.0,1.0,65.0,,0.5,0.0,0.0
1327.1893333333333,1,1631.03,1.920072509570548,0,69,0.0,848.1903012435818,57.68490566037737,0.0,0.363636,1150.0,83.0,16.672735849056608,613.7277777777778,0.575342,292.5755630106908,0.965484180249281,10.43,0.9110843373493976,2.212121,669.0,0.0
5030.799,3,5494.89,0.139331720162266,0,0,0.0,1115.6471616382012,357.9026666666666,0.0,0.25,78.31,519.325,0.0,561.04,0.5,565.1331583858296,,,0.8567371106725076,0.666666,0.0,0.0
74.752,1,43.16,,0,0,0.0,16.066036654791514,0.0,0.0,0.0,300.0,,0.0,0.0,1.0,,,,,0.0,0.0,0.0
279.43333333333334,2,0.0,0.9976525821596244,0,1,0.0,333.9637274680707,188.88888888888889,0.0,0.0,425.0,425.0,33.111111111111114,425.0,0.2,0.0,,298.0,,1.25,425.0,0.0
