avg_running_balance_past30d,bank_risk,rb_at_deposit,past30d_returned_ach,card_txn_count_past30d,returned_past30d_avg_ach_amount,stddev_running_balance_past30d,ach_c_avg_past30d,od_count_past30d,ach_c_count_past10by30d,amount,ach_c_median_past30d,card_txn_avg_past30d,past30d_avg_ach_amount,debit_txn_count_past10by30d,ach_c_std_past30d,card_txn_median_past10by30d,card_txn_median_past30d,ach_c_median_past10by30d,debit_by_credit_past_30d,rejected_past30d_avg_ach_amount,ein_ssn
528.8233333333334,1,240.33,0.0,0,0.0,644.8647228005605,191.66666666666666,0.0,0.666667,1200.0,575.0,0.0,607.1428571428571,0.583333,233.9871791359518,,,1.0,2.0,800.0,0.0
81.89666666666668,1,3700.23,0.0,0,0.0,447.3067552958857,1225.0,0.0,1.0,500.0,1225.0,0.0,1233.3333333333333,0.0,35.35533905932738,,,1.0,0.0,0.0,0.0
0.15,3,0.15,0.0,0,0.0,2.7205673729636574e-09,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
2762.5966666666664,1,1398.5,0.0,0,0.0,2192.613316929074,388.8888888888889,0.0,0.214286,1250.0,1250.0,0.0,1250.0,0.354839,0.0,,,1.0,2.214286,0.0,0.0
1032.1,1,1714.85,0.0,1,0.0,353.0813663307655,312.5,0.0,0.0,1250.0,1250.0,189.5375,1250.0,1.0,,1.0,758.15,,3.0,0.0,0.0
242.179,1,96.13,0.0,3,0.0,134.31757497528528,0.0,0.0,0.0,1000.0,,19.11625,0.0,0.142857,,,22.94,,7.0,0.0,0.0
,1,,0.0,0,0.0,,,,,200.0,,,0.0,,,,,,0.0,0.0,0.0
382.2153333333333,2,59.23,0.0,0,0.0,276.2977085498269,25.0,0.0,,1100.0,100.0,0.0,100.0,,,,,,3.0,0.0,0.0
,3,,0.0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,1.0
207.6153846153846,1,293.4,0.0,0,0.0,62.46436112101373,104.28333333333335,0.0,0.666667,203.0,250.0,0.0,250.0,1.0,76.7539141238629,,,1.0114,1.0,0.0,0.0
,1,,0.0,0,0.0,,,,,500.0,,,50.0,,,,,,0.0,0.0,0.0
